timestamp,d_meas,theta_meas,d_true,theta_true,d_err,theta_err
214.6,4.280702402037248,-0.03580219576659237,4.324663282577355,-0.037220658296654587,-0.043960880540107716,0.0014184625300622186
214.7,4.280702402037248,-0.03580219576659237,4.324621953036884,-0.037225184724423634,-0.04391955099963596,0.0014229889578312657
214.7,4.280702402037248,-0.03580219576659237,4.324618363917133,-0.0372256097236008,-0.043915961879885224,0.0014234139570084292
214.9,4.280702402037248,-0.03580219576659237,4.32460042905454,-0.037224300521211375,-0.04389802701729195,0.0014221047546190066
214.9,4.280702402037248,-0.03580219576659237,4.324601700418329,-0.03722343989599351,-0.04389929838108131,0.0014212441294011446
215.1,4.280702402037248,-0.03580219576659237,4.324650663294172,-0.037203976655806804,-0.04394826125692397,0.0014017808892144365
215.1,4.280702402037248,-0.03580219576659237,4.3246513549256855,-0.037203537519857166,-0.04394895288843781,0.0014013417532647982
215.2,4.350877851250973,-0.03580219576659237,4.32465144292892,-0.03720126742801444,0.026226408322053807,0.0013990716614220716
215.2,4.350877851250973,-0.03580219576659237,4.324650738257848,-0.03720110477817894,0.026227112993125523,0.0013989090115865688
215.3,4.350877851250973,-0.03580219576659237,4.324643000509404,-0.03720084511500832,0.026234850741569282,0.0013986493484159507
215.3,4.280702402037248,-0.03580219576659237,4.324635305828736,-0.03720129675800804,-0.04393290379148862,0.0013991009914156721
215.3,4.280702402037248,-0.03580219576659237,4.324630706526851,-0.03720165205644534,-0.0439283044896035,0.0013994562898529753
215.3,4.280702402037248,-0.03580219576659237,4.324618694541697,-0.037202735192759184,-0.043916292504449395,0.0014005394261668164
215.4,4.280702402037248,-0.03580219576659237,4.324607359374314,-0.03720436566305227,-0.04390495733706601,0.001402169896459901
215.5,4.350877851250973,-0.03580219576659237,4.324573361533591,-0.03720782969838478,0.02630448971738275,0.0014056339317924105
215.5,4.280702402037248,-0.03580219576659237,4.324571715518327,-0.03720760134714753,-0.04386931348107925,0.001405405580555165
215.6,4.280702402037248,-0.03580219576659237,4.32457096224936,-0.037205242835401706,-0.04386856021211205,0.0014030470688093377
215.6,4.280702402037248,-0.03580219576659237,4.324572488849959,-0.03720430408473442,-0.04387008681271087,0.0014021083181420535
215.6,4.280702402037248,-0.03580219576659237,4.324574742711582,-0.03720326076426874,-0.04387234067433443,0.0014010649976763725
215.7,4.280702402037248,-0.03580219576659237,4.324596836257889,-0.037195595594104985,-0.04389443422064154,0.0013933998275126175
215.8,4.280702402037248,-0.03580219576659237,4.324617067374918,-0.037187170602742466,-0.0439146653376703,0.0013849748361500977
215.8,4.280702402037248,-0.03580219576659237,4.324623445771696,-0.03718403428818543,-0.04392104373444816,0.0013818385215930637
215.9,4.280702402037248,-0.03580219576659237,4.324623795379332,-0.037182747358007855,-0.043921393342084336,0.0013805515914154867
215.9,4.280702402037248,-0.03580219576659237,4.3246231203036105,-0.03718251756389701,-0.04392071826636279,0.0013803217973046428
215.9,4.280702402037248,-0.03580219576659237,4.324615597592129,-0.037182303622288054,-0.04391319555488149,0.0013801078556956864
216.0,4.280702402037248,-0.03580219576659237,4.324591891362774,-0.03718376868639521,-0.04388948932552594,0.0013815729198028426
216.1,4.280702402037248,-0.03580219576659237,4.324560487577141,-0.03718790324348967,-0.043858085539893565,0.0013857074768972993
216.2,4.350877851250973,-0.03580219576659237,4.324553984838921,-0.03718852980821237,0.026323866412051977,0.001386334041620002
216.2,4.280702402037248,-0.03580219576659237,4.324551021305962,-0.03718865713846884,-0.043848619268714195,0.0013864613718764726
216.2,4.280702402037248,-0.03580219576659237,4.324543490806943,-0.03718772335878907,-0.04384108876969517,0.001385527592196699
216.3,4.280702402037248,-0.03580219576659237,4.324544816542031,-0.03718555978629268,-0.0438424145047831,0.0013833640197003089
216.3,4.280702402037248,-0.03580219576659237,4.3245574671582485,-0.03718072698934206,-0.04385506512100079,0.001378531222749689
216.4,4.280702402037248,-0.03580219576659237,4.324561528975659,-0.03717944611085352,-0.04385912693841121,0.0013772503442611508
216.4,4.280702402037248,-0.03580219576659237,4.324573423509732,-0.037175049461552,-0.04387102147248445,0.0013728536949596318
216.5,4.350877851250973,-0.03580219576659237,4.324587401884398,-0.03716886589705061,0.02629044936657543,0.0013666701304582418
216.6,4.212754744862053,-0.03580219576659237,4.324596199172877,-0.0371638842655725,-0.1118414543108237,0.0013616884989801348
216.6,4.280702402037248,-0.03580219576659237,4.32459170838677,-0.03716310903992788,-0.043889306349522705,0.0013609132733355123
216.7,4.350877851250973,-0.03580219576659237,4.3245824451525,-0.037163368467986166,0.02629540609847325,0.001361172701393798
216.7,4.280702402037248,-0.03580219576659237,4.324574184785226,-0.037163898910451146,-0.04387178274797865,0.0013617031438587779
216.7,4.280702402037248,-0.03580219576659237,4.324571727919526,-0.0371640473117654,-0.04386932588227843,0.001361851545173029
216.8,4.350877851250973,-0.03580219576659237,4.32454045445222,-0.03716782787812462,0.026337396798753687,0.0013656321115322542
216.9,4.280702402037248,-0.03580219576659237,4.324514945212979,-0.03716978370742319,-0.04381254317573102,0.0013675879408308195
216.9,4.280702402037248,-0.03580219576659237,4.3245136218145275,-0.03716944352185866,-0.04381121977727975,0.001367247755266289
217.0,4.280702402037248,-0.03580219576659237,4.324516668468451,-0.037165928610559985,-0.04381426643120356,0.0013637328439676175
217.0,4.280702402037248,-0.03580219576659237,4.324526392295538,-0.037162267502998586,-0.0438239902582902,0.0013600717364062181
217.0,4.280702402037248,-0.03580219576659237,4.324529954927421,-0.03716111419700496,-0.04382755289017304,0.001358918430412595
217.1,4.280702402037248,-0.03580219576659237,4.324537536627549,-0.03715856559352115,-0.043835134590301195,0.0013563698269287855
217.3,4.280702402037248,-0.03580219576659237,4.324566976218324,-0.03714488850949601,-0.043864574181076144,0.0013426927429036409
217.3,4.350877851250973,-0.03580219576659237,4.324566643936981,-0.03714472365389877,0.02631120731399239,0.001342527887306405
217.3,4.350877851250973,-0.03580219576659237,4.3245651208932205,-0.03714444465152181,0.026312730357752834,0.0013422488849294395
217.3,4.280702402037248,-0.03580219576659237,4.324560670470405,-0.03714435178471772,-0.043858268433157654,0.0013421560181253525
217.4,4.280702402037248,-0.03580219576659237,4.324552988406048,-0.03714464039763627,-0.04385058636880057,0.0013424446310439028
217.4,4.280702402037248,-0.03580219576659237,4.324544158982023,-0.03714516719640523,-0.04384175694477488,0.0013429714298128642
217.5,4.350877851250973,-0.03580219576659237,4.324517054482791,-0.03714829553276114,0.026360796768182482,0.0013460997661687707
217.8,4.280702402037248,-0.03580219576659237,4.324507329596766,-0.03714066369578906,-0.0438049275595187,0.0013384679291966947
217.8,4.280702402037248,-0.03580219576659237,4.324509397490264,-0.0371399117872301,-0.04380699545301603,0.0013377160206377303
217.8,4.280702402037248,-0.03580219576659237,4.32451508999274,-0.037137777740806927,-0.043812687955492535,0.0013355819742145586
217.8,4.280702402037248,-0.03580219576659237,4.32452015355689,-0.0371357796449941,-0.043817751519641845,0.0013335838784017326
